time_period,academic_year,YAG,qualification_level,sex,CAH3_code,CAH3_subject,grads,grads_uk,unmatched_percent,overseas_percent,matched,activity_not_captured,no_sust_dest,sust_emp_only,sust_emp_with_or_without_fs,sust_emp_fs_or_both,fs_with_or_without_sust_emp,earnings_include,earnings_LQ,earnings_median,earnings_UQ
202122,2019/2020,1 YAG,First-degree,Female,CAH25-02-01,Performing arts (non-specific),370,370,0.4,0.8,365,2.3,8.4,68.8,85.2,89.2,20.5,240,11300,15300,20100
202223,2020/2021,1 YAG,First-degree,Female,CAH02-06-04,Environmental and public health,265,260,0.8,1,260,2.1,7.9,51.7,79,90,38.3,130,17900,23700,32800
202223,2020/2021,1 YAG,First-degree,Female,CAH10-01-07,Civil engineering,450,440,1,3.2,435,2.4,5.2,73.9,88.3,92.5,18.5,320,26600,29600,32800
202223,2020/2021,1 YAG,First-degree,Male,CAH11-01-03,Information systems,305,300,0.7,1.8,295,4,6.2,81.2,87.3,89.8,8.6,240,23000,27700,36900
202223,2020/2021,1 YAG,First-degree,Male,CAH19-01-07,Linguistics,120,115,0.4,7.2,115,6.1,7.9,47.2,70.2,86,38.7,50,19700,23400,28800
202223,2020/2021,1 YAG,First-degree,Male,CAH02-05-04,"Anatomy, physiology and pathology",300,295,0.4,1.3,295,1.1,6.8,38,73.3,92.1,54.1,110,19300,23400,28800
202324,2021/2022,1 YAG,First-degree,Female,CAH06-01-07,Food sciences,145,145,0.6,1.1,145,1.5,6.9,78.2,88.4,91.6,13.3,110,24200,28200,32600
202122,2019/2020,1 YAG,First-degree,Female,CAH03-01-06,Zoology,815,805,0,1.5,805,1.8,6.8,57.2,81.9,91.4,34.2,445,13900,18200,21500
202122,2019/2020,1 YAG,First-degree,Male,CAH13-01-04,"Planning (urban, rural and regional)",200,195,0.3,1,195,0.5,6.1,64.7,86.7,93.4,28.7,125,19700,23700,27700
202324,2021/2022,1 YAG,First-degree,Male,CAH10-03-07,Materials science,105,105,0.2,2.3,105,3.7,6.3,52.5,77.2,89.9,37.4,55,25600,33700,39900
202122,2019/2020,1 YAG,First-degree,Male,CAH24-01-02,Publicity studies,50,50,0,2,50,4.4,14.4,60.6,79.7,81.2,20.6,30,16400,20100,23400
202324,2021/2022,1 YAG,First-degree,Female,CAH25-02-01,Performing arts (non-specific),345,340,0.3,1.6,335,1.6,6.8,79.5,88.6,91.6,12.1,245,12800,18300,23100
202223,2020/2021,1 YAG,First-degree,Female,CAH23-01-02,Personal development,75,70,3.5,2.4,70,6.4,7.8,67.3,83.7,85.8,18.5,45,20100,25900,32500
202223,2020/2021,1 YAG,First-degree,Male,CAH01-01-04,Dentistry,315,310,0.6,1.9,310,0.6,11.3,80.3,85.8,88,7.8,105,33600,42000,50500
202122,2019/2020,1 YAG,First-degree,Male,CAH19-01-07,Linguistics,115,115,0,1,115,5.3,12.1,41.9,71.3,82.6,40.8,45,12700,20100,25200
202223,2020/2021,1 YAG,First-degree,Male,CAH17-01-05,Human resource management,205,205,3.5,1.2,195,5.4,6.3,71.7,86.1,88.3,16.6,140,20800,25200,31800
202324,2019/2020,3 YAG,First-degree,Female,CAH10-01-09,"Chemical, process and energy engineering",395,380,0.3,3.8,375,4,5.7,78.7,87.6,90.3,11.6,295,34400,41700,50500
202223,2020/2021,1 YAG,First-degree,Male,CAH01-01-01,Medical sciences (non-specific),95,95,0,1.4,95,0,1.1,14.6,52.6,98.9,84.3,15,19300,26300,36900
202122,2019/2020,1 YAG,First-degree,Female,CAH23-01-03,Humanities (non-specific),170,165,1.5,1.8,165,3.6,10.3,40.7,74.2,86.1,45.3,65,13900,20800,27700
202223,2020/2021,1 YAG,First-degree,Male,CAH09-01-03,Statistics,220,215,0.7,1.7,215,3.6,5.4,61.4,84.1,91,29.6,130,25700,33600,43100
202324,2019/2020,3 YAG,First-degree,Male,CAH26-01-03,Human geography,930,905,0.6,2.8,900,4.1,5.4,78.4,89.2,90.5,12.1,695,26700,31800,39200
202324,2019/2020,3 YAG,First-degree,Male,CAH26-01-02,Physical geographical sciences,775,760,0.3,2.3,755,4,5.5,76.3,87.6,90.6,14.2,565,26400,30700,37300
202223,2020/2021,1 YAG,First-degree,Male,CAH25-01-01,Creative arts and design (non-specific),95,95,1,0.4,95,3.7,14.2,67.9,78.9,82.1,14.2,60,12400,19300,24100
202122,2019/2020,1 YAG,First-degree,Male,CAH15-01-04,Anthropology,190,185,0.3,3.7,185,5,9.9,49,71.3,85.1,36.1,85,13100,19300,24500
202223,2020/2021,1 YAG,First-degree,Female,CAH26-01-01,Geography (non-specific),640,625,0.9,2.4,615,1.9,6,50.8,86.3,92.1,41.3,310,19300,23700,27400
202324,2019/2020,3 YAG,First-degree,Male,CAH26-01-04,Environmental sciences,365,350,0.7,4.2,345,4.1,6.2,77.7,87.8,89.7,12,260,24500,30000,35500
202223,2020/2021,1 YAG,First-degree,Male,CAH19-04-04,Iberian studies,245,235,0.1,3.6,235,7.8,10.8,57.6,75.3,81.4,23.8,135,21200,26100,31400
202324,2019/2020,3 YAG,First-degree,Male,CAH25-02-04,Dance,140,140,0.7,2.8,135,6.2,7.3,84.3,86.5,86.5,2.2,105,12400,20900,28200
202223,2020/2021,1 YAG,First-degree,Male,CAH25-02-04,Dance,140,140,1.4,2.1,135,6.6,8.4,66.8,76.3,85.1,18.3,85,9900,17600,23100
202122,2019/2020,1 YAG,First-degree,Male,CAH25-01-01,Creative arts and design (non-specific),110,110,0,0,110,5.5,17.9,63.8,72.9,76.6,12.8,65,12400,16800,21200
202324,2021/2022,1 YAG,First-degree,Female,CAH10-01-03,Production and manufacturing engineering,140,135,0.7,4.2,135,3.1,3.9,78.7,90.5,93,14.3,105,26000,33300,40600
202223,2020/2021,1 YAG,First-degree,Male,CAH02-06-05,Physiotherapy,590,585,0.9,1,580,2.2,4,87.8,92.9,93.8,6,500,25200,26600,29600
202324,2021/2022,1 YAG,First-degree,Male,CAH19-01-01,English studies (non-specific),565,550,0.5,2.9,545,5.9,9.7,44.9,68.7,84.4,39.5,235,15700,22000,27400
202122,2019/2020,1 YAG,First-degree,Female,CAH10-01-01,Engineering (non-specific),260,255,0.1,2.7,255,1.6,3.2,73.3,90.7,95.3,21.9,185,22600,28500,35000
202324,2021/2022,1 YAG,First-degree,Male,CAH03-01-04,Microbiology and cell science,100,95,0,3.1,95,7.3,9.3,51.1,65.8,83.4,32.3,50,19800,23400,29300
202324,2021/2022,1 YAG,First-degree,Male,CAH02-04-09,Others in nursing,105,105,0,0,105,2.8,0.9,47.7,87.7,96.2,48.5,45,37700,48300,52000
202324,2021/2022,1 YAG,First-degree,Female,CAH25-01-05,Others in creative arts and design,445,445,0.7,0.1,440,3.7,9.9,71.5,82,86.4,14.9,300,13200,18700,23800
202324,2019/2020,3 YAG,First-degree,Female,CAH20-01-02,"History of art, architecture and design",515,500,0.7,3.1,495,5.4,8.3,69.9,80.6,86.3,16.4,335,22000,27400,33300
202324,2019/2020,3 YAG,First-degree,Female,CAH10-03-06,Others in technology,95,95,3.6,3.7,90,7.1,12.5,75.3,80.4,80.4,5.2,65,21600,28400,37300
202324,2021/2022,1 YAG,First-degree,Female,CAH17-01-09,Others in business and management,55,55,0.9,0,55,2.8,6.5,82.5,87.1,90.8,8.3,45,24200,30000,42500
202324,2021/2022,1 YAG,First-degree,Male,CAH02-02-03,Pharmacy,640,640,0.7,0,635,2.5,21.7,53.9,73,75.8,21.9,285,13500,24500,32900
202122,2019/2020,1 YAG,First-degree,Male,CAH03-01-10,Others in biosciences,120,120,0.8,1.7,115,3.3,3.6,52.5,78.7,93.2,40.7,60,16800,20100,26600
202324,2019/2020,3 YAG,First-degree,Male,CAH10-03-06,Others in technology,525,510,1.1,2.4,505,5.4,6.1,81,87.6,88.5,7.5,375,21300,27100,34800
202223,2020/2021,1 YAG,First-degree,Female,CAH17-01-09,Others in business and management,85,85,0,0,85,1.2,6.9,75.7,91.9,91.9,16.2,60,16800,23100,34300
202223,2020/2021,1 YAG,First-degree,Female,CAH10-01-02,Mechanical engineering,425,415,1,2.2,410,3.6,4.1,67.8,87.8,92.3,24.5,275,25900,30300,34700
202122,2019/2020,1 YAG,First-degree,Male,CAH26-01-01,Geography (non-specific),540,535,0.5,1.1,530,2.9,5.7,52.4,81,91.4,38.9,270,15700,20800,25600
202324,2019/2020,3 YAG,First-degree,Male,CAH15-01-05,Development studies,90,90,2.4,3.3,85,7.5,12.4,71.5,79.6,80.2,8.7,60,24500,30700,36600
202122,2019/2020,1 YAG,First-degree,Male,CAH10-01-10,Others in engineering,60,60,3.4,4.8,55,8.8,5.3,77.2,84.2,86,8.8,45,32100,41200,48600
202223,2020/2021,1 YAG,First-degree,Male,CAH19-04-07,African and modern middle eastern studies,65,65,2.1,4.8,60,7.5,3.4,44.4,72.9,89.1,44.7,25,25600,28800,35800
202223,2020/2021,1 YAG,First-degree,Female,CAH10-01-04,Aeronautical and aerospace engineering,205,200,2,1.9,200,3.9,6,68.4,85.5,90.1,21.7,135,24800,29600,33200
202324,2021/2022,1 YAG,First-degree,Female,CAH02-05-04,"Anatomy, physiology and pathology",485,475,0.9,2.7,470,2.3,5.6,40.2,74,92,51.8,185,20900,26000,31100
202324,2021/2022,1 YAG,First-degree,Male,CAH03-01-10,Others in biosciences,120,115,0,2.7,115,4.3,7.4,42,69.8,88.3,46.4,50,17600,23400,29300
202223,2020/2021,1 YAG,First-degree,Female,CAH11-01-08,Others in computing,70,70,0,0.7,70,5.1,9,77.2,82.7,85.9,8.7,55,19700,23700,28500
202223,2020/2021,1 YAG,First-degree,Male,CAH06-01-04,Rural estate management,20,20,0,5.1,20,2.7,8.1,76.4,85.6,89.2,12.8,15,21500,23400,26300
202223,2020/2021,1 YAG,First-degree,Male,CAH09-01-02,Operational research,35,35,0.4,0.7,35,6.2,5,59.5,82.1,88.9,29.3,20,24800,30500,39400
202223,2020/2021,1 YAG,First-degree,Male,CAH20-01-05,Classics,360,355,1.5,1.7,350,6.4,4.8,41.2,69.2,88.8,47.6,135,17200,22300,28800
202324,2021/2022,1 YAG,First-degree,Male,CAH24-01-01,Information services,35,35,0,3,35,10.7,13.7,60.4,68,75.6,15.2,20,19000,23100,34800
202324,2021/2022,1 YAG,First-degree,Male,CAH20-01-02,"History of art, architecture and design",95,95,1.6,3.1,90,5.5,15.2,43.3,68.9,79.3,36,35,16500,25600,29600
202122,2019/2020,1 YAG,First-degree,Female,CAH13-01-02,Building,495,490,0.8,1,485,1.8,6.1,79.2,90.8,92.1,12.9,380,25600,31900,39800
202324,2019/2020,3 YAG,First-degree,Male,CAH03-01-10,Others in biosciences,120,115,0.9,2.9,115,3.9,5.8,61.1,81,90.3,29.3,70,26000,31800,42100
202324,2019/2020,3 YAG,First-degree,Male,CAH02-02-03,Pharmacy,745,740,0.4,0.7,735,6.2,4.7,56.9,84.1,89.1,32.2,390,12600,36800,51200
202122,2019/2020,1 YAG,First-degree,Female,CAH10-03-02,Materials technology,45,45,2.3,0,40,0,2.4,70,89.4,97.6,27.6,30,23400,27400,34700
202223,2020/2021,1 YAG,First-degree,Female,CAH06-01-07,Food sciences,145,140,1.3,1.7,140,1.8,8.3,72.8,84,89.9,17.2,100,20800,24800,28800
202324,2021/2022,1 YAG,First-degree,Male,CAH01-01-04,Dentistry,300,295,0.3,0.7,295,0.7,5.1,85.8,91.2,94.2,8.5,105,16800,38100,42800
202122,2019/2020,1 YAG,First-degree,Male,CAH23-01-04,Liberal arts (non-specific),75,75,0.7,1.3,75,2.7,13,49.6,72,84.3,34.8,35,18200,23700,28700
202223,2020/2021,1 YAG,First-degree,Male,CAH19-04-09,Others in language and area studies,460,435,1.3,5.7,430,4.6,7,55.2,77.8,88.4,33.2,230,19700,25900,33900
202324,2019/2020,3 YAG,First-degree,Female,CAH10-01-08,Electrical and electronic engineering,225,220,1.2,1.3,220,5,3.7,80.1,90.8,91.3,11.2,175,33300,42500,50500
202324,2021/2022,1 YAG,First-degree,Female,CAH10-01-04,Aeronautical and aerospace engineering,250,245,1.1,2,240,2.9,5.4,70.6,87.5,91.7,21.1,170,26700,31500,36600
202223,2020/2021,1 YAG,First-degree,Male,CAH03-01-07,Genetics,90,90,0,0,90,5.8,8.3,39.1,68.1,85.9,46.8,35,19000,25200,33200
202324,2021/2022,1 YAG,First-degree,Female,CAH19-04-03,Italian studies,75,70,0,6.8,70,5.2,9.2,57.5,78.4,85.6,28.1,40,18700,25300,29300
202324,2021/2022,1 YAG,First-degree,Male,CAH09-01-03,Statistics,160,160,1.2,1.3,155,4.1,5.4,66.2,85,90.5,24.3,100,25600,34000,44700
202324,2021/2022,1 YAG,First-degree,Male,CAH09-01-02,Operational research,25,25,1.1,0,25,1.1,4,58.9,91.4,94.9,36,15,31800,35500,38400
202223,2020/2021,1 YAG,First-degree,Female,CAH15-01-06,Cultural studies,60,60,1.7,0.8,60,3.9,4.2,60.4,87.3,91.8,31.4,35,19000,22600,25900
202324,2021/2022,1 YAG,First-degree,Male,CAH13-01-04,"Planning (urban, rural and regional)",220,210,0,3.7,210,2.5,7.4,65.1,84.9,90.1,25,135,22700,27800,32200
202324,2021/2022,1 YAG,First-degree,Male,CAH19-01-07,Linguistics,105,100,0.5,5.9,95,3.6,12.1,58.1,72.3,84.3,26.3,55,17600,23100,28200
202324,2021/2022,1 YAG,First-degree,Male,CAH19-01-02,English language,155,150,1.7,2,150,6.1,7.4,53.7,76.3,86.5,32.8,75,18300,23400,28200
202324,2021/2022,1 YAG,First-degree,Male,CAH03-01-06,Zoology,300,290,0.3,3.3,290,3.9,14,52.4,69.7,82.1,29.6,150,14600,21600,24500
202324,2021/2022,1 YAG,First-degree,Female,CAH10-01-02,Mechanical engineering,460,450,1.1,2.7,445,3.2,3.6,78.2,91.2,93.2,15,345,27400,31800,36600
202324,2021/2022,1 YAG,First-degree,Male,CAH02-02-02,Toxicology,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH02-02-01,Pharmacology,245,245,0.5,0.8,240,3.5,9.4,46.9,76,87.1,40.2,110,20500,24900,31800
202324,2021/2022,1 YAG,First-degree,Male,CAH15-04-03,Health studies,220,220,0,0.5,220,2,7.7,52.3,83.2,90.4,38.1,110,17600,25600,38400
202324,2021/2022,1 YAG,First-degree,Male,CAH23-01-02,Personal development,70,70,1.1,0,70,5.5,14.9,61.3,71.2,79.5,18.2,40,19800,28500,34800
202324,2021/2022,1 YAG,First-degree,Female,CAH06-01-08,Food and beverage production,35,30,0,3,30,5.1,1.8,86.2,93,93,6.8,30,24200,29300,34800
202223,2020/2021,1 YAG,First-degree,Female,CAH09-01-03,Statistics,115,115,0,0.7,115,3.8,4.9,58.8,84.3,91.4,32.6,65,24500,29200,38300
202324,2019/2020,3 YAG,First-degree,Female,CAH10-01-07,Civil engineering,460,445,0.4,3.5,445,3.9,5.2,82.5,88.1,90.9,8.5,360,31500,35100,41400
202324,2021/2022,1 YAG,First-degree,Male,CAH20-02-02,Theology and religious studies,345,340,0.8,1.5,335,12.3,7.8,53.7,71,79.8,26.2,170,16800,24500,30400
202324,2019/2020,3 YAG,First-degree,Male,CAH02-04-07,Mental health nursing,545,545,0.2,0.5,545,3.1,5.7,78.8,90.2,91.2,12.4,415,34000,41400,50100
202122,2019/2020,1 YAG,First-degree,Male,CAH25-01-05,Others in creative arts and design,65,65,1.6,0,60,8,20.8,65.6,71.2,71.2,5.6,40,12000,17700,21900
202324,2021/2022,1 YAG,First-degree,Male,CAH02-06-03,Ophthalmics,260,260,1.2,0.4,255,1.6,7.8,80.9,89.1,90.7,9.7,205,20900,24300,30400
202122,2019/2020,1 YAG,First-degree,Female,CAH23-01-02,Personal development,75,75,3.3,0,75,2.9,6.4,69.2,88.4,90.8,21.6,50,13900,19700,27700
202324,2021/2022,1 YAG,First-degree,Female,CAH11-01-07,Business computing,90,90,1.1,0.6,90,0.8,8.2,80.6,89.2,91,10.4,75,22300,28500,39500
202122,2019/2020,1 YAG,First-degree,Female,CAH07-04-04,Natural sciences (non-specific),295,290,0.8,1.7,285,3.6,4.4,45.2,80.6,92,46.8,125,21900,27000,33900
202324,2019/2020,3 YAG,First-degree,Female,CAH10-01-04,Aeronautical and aerospace engineering,195,185,0,4.1,185,6.4,4.8,74.8,86,88.7,14,135,28500,35900,44300
202324,2019/2020,3 YAG,First-degree,Female,CAH11-01-06,Computer games and animation,400,385,1,3.5,380,6,14.9,71.1,75.7,79.1,8,260,18400,24500,30700
202223,2020/2021,1 YAG,First-degree,Male,CAH02-04-01,Nursing (non-specific),95,90,2.5,3.2,90,3.3,5.6,65.6,87.7,91.1,25.5,55,34300,42000,51100
202223,2020/2021,1 YAG,First-degree,Male,CAH05-01-01,Veterinary medicine and dentistry,185,180,0.6,1.6,180,1.1,1.7,75,85.5,97.2,22.3,135,32100,34300,37600
202324,2021/2022,1 YAG,First-degree,Male,CAH02-04-01,Nursing (non-specific),110,105,0.9,1.8,105,3.8,2.8,62.9,90.6,93.4,30.5,65,31500,45000,55600
202122,2019/2020,1 YAG,First-degree,Female,CAH11-01-02,Information technology,145,145,0.9,0.7,145,4,7.4,63,79.5,88.6,25.6,90,19000,24500,35800
202324,2021/2022,1 YAG,First-degree,Male,CAH19-04-01,French studies,160,145,3.2,9.4,140,4.8,8.7,57.7,75.8,86.5,28.8,80,19800,27400,35100
202324,2019/2020,3 YAG,First-degree,Female,CAH07-04-02,Forensic and archaeological sciences,910,900,0.2,1.1,900,2.8,8.1,72.6,86,89.1,16.5,645,22300,26400,30700
202223,2020/2021,1 YAG,First-degree,Male,CAH19-04-03,Italian studies,40,35,0,5.3,35,9.1,4.9,55.4,74.4,86,30.6,20,20800,27000,35000
202223,2020/2021,1 YAG,First-degree,Male,CAH19-04-06,Asian studies,185,165,0,10.5,165,8.5,15,49.8,66.7,76.5,26.8,80,15700,23400,26600
202324,2021/2022,1 YAG,First-degree,Female,CAH02-06-04,Environmental and public health,235,235,0.4,0,235,3,11.4,52.6,75.9,85.6,33,125,18300,26000,33700
202223,2020/2021,1 YAG,First-degree,Female,CAH03-01-04,Microbiology and cell science,140,135,1.8,2.3,135,3,3.9,40.5,69.9,93.1,52.6,55,20800,22600,27000
202122,2019/2020,1 YAG,First-degree,Male,CAH20-01-03,Archaeology,260,255,0.6,1.2,255,4,9.6,45.7,72.3,86.4,40.7,115,14600,20800,24100
202324,2019/2020,3 YAG,First-degree,Male,CAH11-01-07,Business computing,360,360,0.9,0.6,355,5.7,6.2,81.7,87.1,88.1,6.4,280,26400,32200,41400
202223,2020/2021,1 YAG,First-degree,Male,CAH20-01-02,"History of art, architecture and design",100,100,2,0,100,6.5,12,46.4,71.8,81.5,35.1,45,14600,19000,23100
202122,2019/2020,1 YAG,First-degree,Female,CAH15-01-01,Social sciences (non-specific),315,310,0.6,1.8,305,3.4,7.8,52.5,79.6,88.8,36.3,160,14600,20400,25900
202324,2021/2022,1 YAG,First-degree,Female,CAH02-04-08,Learning disabilities nursing,215,215,0,0,215,1.4,2.1,88.6,96.1,96.5,7.9,190,30400,34600,39500
202122,2019/2020,1 YAG,First-degree,Male,CAH02-04-05,Children's nursing,35,35,2.8,0,35,2.9,5.7,85.6,91.4,91.4,5.7,30,27900,30700,33600
202324,2021/2022,1 YAG,First-degree,Male,CAH15-01-01,Social sciences (non-specific),135,135,0.9,0.8,130,9,7.3,55,75.3,83.7,28.7,70,20500,26000,35100
202324,2021/2022,1 YAG,First-degree,Male,CAH19-04-02,German and scandinavian studies,70,65,2,8,65,6.3,5.9,57.4,78.7,87.9,30.5,35,19400,25600,31800
202324,2019/2020,3 YAG,First-degree,Male,CAH13-01-04,"Planning (urban, rural and regional)",200,195,0.3,2.8,190,3.9,4.3,81.2,89.5,91.9,10.7,155,27100,32900,39900
202324,2021/2022,1 YAG,First-degree,Male,CAH03-01-07,Genetics,75,75,1.4,0.3,75,2.4,7.7,47,64.5,90,42.9,35,21200,25600,31100
202122,2019/2020,1 YAG,First-degree,Male,CAH20-01-05,Classics,300,300,0,1.5,300,4.4,9.8,40.4,67.2,85.8,45.3,115,15700,21900,26600
202223,2020/2021,1 YAG,First-degree,Male,CAH02-04-05,Children's nursing,45,45,0,0,45,0,0,78.6,100,100,21.4,35,27700,32100,39400
202223,2020/2021,1 YAG,First-degree,Male,CAH02-06-06,Complementary and alternative medicine,175,170,2.4,3.4,165,4.9,2.4,83,90.8,92.7,9.6,120,17900,25200,33700
202223,2020/2021,1 YAG,First-degree,Female,CAH02-04-06,Dental nursing,70,70,1.5,1.4,70,0,4.4,90,95.6,95.6,5.6,45,24400,32700,50200
202324,2021/2022,1 YAG,First-degree,Male,CAH23-01-03,Humanities (non-specific),170,170,0.6,1.7,170,8.3,11.9,53.4,67.7,79.8,26.4,85,13500,22700,30700
202122,2019/2020,1 YAG,First-degree,Female,CAH23-01-04,Liberal arts (non-specific),200,190,1.7,2.8,190,6.5,6.5,56.1,81.2,87,31,105,17200,21500,26300
202324,2021/2022,1 YAG,First-degree,Male,CAH07-04-03,Sciences (non-specific),35,35,3.9,1.9,35,5,3,58.6,85.9,91.9,33.4,20,25300,37000,52000
202324,2021/2022,1 YAG,First-degree,Female,CAH19-04-04,Iberian studies,435,405,1.6,6.9,395,4.2,7.3,60.2,79,88.5,28.3,230,18700,24900,30400
202122,2019/2020,1 YAG,First-degree,Male,CAH04-01-05,Others in psychology,45,45,0,0,45,6.7,8.2,48.2,70,85.1,36.9,20,17200,23000,29900
202223,2020/2021,1 YAG,First-degree,Female,CAH01-01-01,Medical sciences (non-specific),220,220,0.9,0.9,215,0,2.8,20.1,65.1,97.2,77.2,40,23700,28500,34300
202223,2020/2021,1 YAG,First-degree,Male,CAH11-01-05,Artificial intelligence,60,60,0.1,2.3,60,4.4,3.5,73.4,85.5,92.1,18.7,45,26300,32800,40900
202122,2019/2020,1 YAG,First-degree,Male,CAH19-04-02,German and scandinavian studies,125,120,0,4.2,120,8.9,7.6,49.4,71.4,83.4,34,60,19300,23700,28800
202223,2020/2021,1 YAG,First-degree,Male,CAH06-01-03,Agriculture,280,270,0.7,3.7,265,6.5,7.4,70.1,83.9,86.1,15.9,180,19900,25900,31400
202324,2019/2020,3 YAG,First-degree,Female,CAH23-01-03,Humanities (non-specific),170,165,2.1,1.8,165,3.7,11.9,66.3,79.3,84.4,18.2,105,22000,28200,36600
202324,2021/2022,1 YAG,First-degree,Female,CAH23-01-04,Liberal arts (non-specific),265,255,1.9,3.8,250,2.4,7.3,56.4,81.4,90.3,33.9,135,17200,23400,30000
202223,2020/2021,1 YAG,First-degree,Male,CAH19-04-05,Slavic studies,50,45,0,6.2,45,10,8.2,41.4,59.7,81.8,40.3,15,19700,25900,36100
202122,2019/2020,1 YAG,First-degree,Female,CAH05-01-02,Others in veterinary sciences,240,235,0.4,0.8,235,0.8,1.7,84.1,94.5,97.5,13.4,190,20100,22300,25200
202122,2019/2020,1 YAG,First-degree,Female,CAH11-01-04,Software engineering,145,140,0.4,2.7,140,4.6,7.1,65.8,85.2,88.3,22.5,90,20400,27400,34700
202324,2019/2020,3 YAG,First-degree,Female,CAH11-01-02,Information technology,145,145,0.9,1.7,140,5.1,9.7,72.7,82.4,85.2,12.5,100,25300,30000,40300
202324,2021/2022,1 YAG,First-degree,Female,CAH03-01-03,Ecology and environmental biology,570,545,1.1,4.6,535,2,9.2,59.5,81,88.8,29.2,315,16500,22000,25600
202324,2019/2020,3 YAG,First-degree,Female,CAH23-01-04,Liberal arts (non-specific),200,185,2.3,5.4,185,5.7,6.7,71.9,83.1,87.5,15.6,130,24200,32200,38800
202223,2020/2021,1 YAG,First-degree,Female,CAH07-01-02,Astronomy,85,80,0.8,3.8,80,4,7.1,46.4,78.6,88.9,42.4,35,19300,24100,28500
202324,2021/2022,1 YAG,First-degree,Female,CAH17-01-05,Human resource management,530,525,1.3,0.6,520,3.8,8.8,72,83.5,87.4,15.5,365,20900,25600,30400
202122,2019/2020,1 YAG,First-degree,Male,CAH02-04-09,Others in nursing,100,95,0,2,95,2.3,0,49.2,95.6,97.7,48.5,45,32800,42000,47800
202324,2021/2022,1 YAG,First-degree,Female,CAH11-01-06,Computer games and animation,470,470,0.6,0.5,465,7.2,18.2,59.8,68.6,74.6,14.8,270,13500,20900,27000
202324,2021/2022,1 YAG,First-degree,Female,CAH04-01-05,Others in psychology,195,190,0,2.1,190,1.7,8.8,54,82.8,89.5,35.5,100,18700,23100,27400
202122,2019/2020,1 YAG,First-degree,Male,CAH07-04-01,Physical sciences (non-specific),55,50,0.7,3.1,50,3.3,0.7,59.8,81.6,96.1,36.2,30,16400,23000,32100
202324,2019/2020,3 YAG,First-degree,Male,CAH02-04-09,Others in nursing,100,90,0,7.1,90,1.3,3.5,56.5,94.1,95.2,38.6,50,41000,48700,53400
202324,2021/2022,1 YAG,First-degree,Male,CAH06-01-05,Forestry and arboriculture,15,15,0,0,15,8.7,0,84.1,91.3,91.3,7.2,10,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH02-06-06,Complementary and alternative medicine,365,360,2.5,0.8,350,5.1,5.4,78.6,86.9,89.5,10.8,235,14600,23500,28800
202324,2021/2022,1 YAG,First-degree,Male,CAH02-04-08,Learning disabilities nursing,35,35,0,0,35,0,0,98.6,100,100,1.4,35,31500,38100,47200
202324,2021/2022,1 YAG,First-degree,Female,CAH23-01-03,Humanities (non-specific),385,380,1.3,2,375,8.3,10.8,53.2,72.5,80.9,27.7,190,15300,22700,28200
202122,2019/2020,1 YAG,First-degree,Male,CAH19-01-05,Creative writing,410,410,0.6,0.9,405,6.2,13.9,50.9,70.8,79.9,29,195,10600,15300,19700
202122,2019/2020,1 YAG,First-degree,Female,CAH03-01-10,Others in biosciences,230,230,0.7,1.7,225,3.3,6.6,39,76,90.1,51.1,85,16100,21200,24800
202324,2021/2022,1 YAG,First-degree,Female,CAH07-04-04,Natural sciences (non-specific),290,285,2.2,2.1,280,2.6,3.2,52.3,84.5,94.1,41.9,140,22700,28900,36200
202324,2021/2022,1 YAG,First-degree,Female,CAH07-04-01,Physical sciences (non-specific),50,50,2.8,0,45,5.1,6.5,55.8,81.9,88.4,32.6,25,22700,27400,35500
202324,2019/2020,3 YAG,First-degree,Female,CAH03-01-04,Microbiology and cell science,120,120,0,1.1,120,2.4,5.5,55.1,80,92.1,37,65,24500,29600,34800
202324,2019/2020,3 YAG,First-degree,Female,CAH23-01-02,Personal development,75,75,4.1,2.2,75,3.6,7.1,72.7,88.5,89.2,16.5,50,20100,28200,34000
202223,2020/2021,1 YAG,First-degree,Male,CAH02-04-09,Others in nursing,110,110,0.1,0,110,0,1.8,52.7,94.5,98.2,45.4,60,35000,45300,51800
202223,2020/2021,1 YAG,First-degree,Female,CAH13-01-04,"Planning (urban, rural and regional)",165,160,0,3.4,160,1,7.4,68,87.2,91.5,23.5,110,21500,25600,29900
202223,2020/2021,1 YAG,First-degree,Male,CAH02-05-02,Healthcare science (non-specific),125,125,0.8,0,125,0.8,3.6,63,85.8,95.6,32.5,75,28500,33200,42000
